NEIGHBORHOOD,ADDRESS,Sale Price,SALE DATE
UPPER WEST SIDE (59-79),"235 WEST 75TH STREET, 302",4481234,12/3/19
UPPER WEST SIDE (59-79),"200 RIVERSIDE BOULEVARD, 408",810000,12/3/19
UPPER WEST SIDE (59-79),"240 RIVERSIDE BOULEVARD, 14 D",1150000,12/3/19
UPPER WEST SIDE (59-79),"170 WEST END AVENUE, 4B",660000,12/3/19
UPPER WEST SIDE (79-96),136 WEST 92ND STREET,4385000,12/3/19
UPPER WEST SIDE (79-96),"15 WEST 81ST STREET, 7G",2600000,12/3/19
UPPER WEST SIDE (79-96),"333 CENTRAL PARK WEST, 115",2750000,12/3/19
UPPER WEST SIDE (79-96),"675 WEST END AVENUE, 4C",630000,12/3/19
UPPER WEST SIDE (79-96),"186 WEST 80TH STREET, 4H",515000,12/3/19
UPPER WEST SIDE (79-96),55 WEST 86TH STREET,6200000,12/3/19
UPPER WEST SIDE (96-116),"285 RIVERSIDE DRIVE, 12G",2450000,12/3/19
UPPER WEST SIDE (96-116),"600 WEST 115TH STREET, 62",975000,12/3/19
CHELSEA,"655 SIXTH AVENUE, 5F",1969500,12/4/19
CHINATOWN,"101 LEONARD STREET, 6C",1340000,12/4/19
CHINATOWN,25 CATHERINE STREET,3000000,12/4/19
CIVIC CENTER,"165 PARK ROW, 13B",875000,12/4/19
CIVIC CENTER,"91 LEONARD STREET, 9A",2588799,12/4/19
EAST VILLAGE,"321 EAST 12TH STREET, 19",430000,12/4/19
FASHION,"100 WEST 39TH STREET, PH-E",855000,12/4/19
FLATIRON,"16 WEST 16 STREET, 11NS",770000,12/4/19
GRAMERCY,"112 EAST 19TH STREET, 10F",2475000,12/4/19
GREENWICH VILLAGE-CENTRAL,"30 FIFTH AVENUE, 8J",1010000,12/4/19
GREENWICH VILLAGE-WEST,"270 WEST 11TH ST, 2H",700000,12/4/19
GREENWICH VILLAGE-WEST,"345 WEST 13TH STREET, 6D",8500000,12/4/19
GREENWICH VILLAGE-WEST,"150 CHARLES STREET, M5",11500000,12/4/19
GREENWICH VILLAGE-WEST,"10 CHRISTOPHER ST., 3A",685000,12/4/19
HARLEM-EAST,"1635 LEXINGTON AVENUE, 8C",967338,12/4/19
HARLEM-EAST,"342 EAST 110 STREET, 6B",584500,12/4/19
HARLEM-UPPER,"540 WEST 146TH, 21",272000,12/4/19
KIPS BAY,354 EAST 19TH STREET,3300000,12/4/19
LOWER EAST SIDE,"385 GRAND STREET, L408",775000,12/4/19
LOWER EAST SIDE,"385 GRAND STREET, L407",775000,12/4/19
MIDTOWN EAST,"325 EAST 41ST STREET, 408",560000,12/4/19
MIDTOWN EAST,"415 EAST 52ND STREET, 12GCH",2350000,12/4/19
MIDTOWN EAST,"207 EAST 57TH STREET, 4C",1850000,12/4/19
MIDTOWN EAST,"400 EAST 54TH STREET, 3G",1,12/4/19
MIDTOWN WEST,"135 WEST 52ND STREET, PH1",12810413,12/4/19
MURRAY HILL,"244 MADISON AVENUE, 101",705000,12/4/19
ROOSEVELT ISLAND,"531 MAIN STREET, 627",985000,12/4/19
SOHO,"438 BROOME STREET, 5S",1500000,12/4/19
SOHO,"438 BROOME STREET, 5N",1350000,12/4/19
SOHO,"570 BROOME STREET, 18A",2853250,12/4/19
UPPER EAST SIDE (59-79),"880 FIFTH AVENUE, PHG",1900000,12/4/19
UPPER EAST SIDE (59-79),"129 E 69TH STREET, 7C",2900000,12/4/19
UPPER EAST SIDE (59-79),"345 EAST 73RD STREET, 4G",651725,12/4/19
UPPER EAST SIDE (59-79),"200 EAST 66TH STREET, B1006",5600000,12/4/19
UPPER EAST SIDE (79-96),"428 EAST 85TH STREET, 2D",345000,12/4/19
UPPER EAST SIDE (79-96),"166 EAST 92ND STREET, 6C",580000,12/4/19
UPPER EAST SIDE (79-96),"350 EAST 82ND STREET, 12E",570000,12/4/19
UPPER EAST SIDE (79-96),"1724 2 AVENUE, 2FS",435000,12/4/19
UPPER WEST SIDE (59-79),"120 RIVERSIDE BOULEVARD, 3C",650000,12/4/19
UPPER WEST SIDE (79-96),"136 WEST 81ST STREET, 2F",635000,12/4/19
UPPER WEST SIDE (79-96),"35 WEST 81ST STREET, 12A",3250000,12/4/19
UPPER WEST SIDE (96-116),"2790 BROADWAY, 6K",440000,12/4/19
UPPER WEST SIDE (96-116),"741 WEST END AVENUE, 5C",530000,12/4/19
UPPER WEST SIDE (96-116),"390 RIVERSIDE DRIVE, 10D",750000,12/4/19
ALPHABET CITY,"254 EAST 7TH STREET, 15/16",1575000,12/5/19
CIVIC CENTER,"91 LEONARD STREET, 10B",2457241,12/5/19
CIVIC CENTER,"91 LEONARD STREET, SU6",2457241,12/5/19
FLATIRON,"4 WEST 21ST STREET, 2A",600000,12/5/19
FLATIRON,"22 WEST 26TH STREET, 6E",2880000,12/5/19
FLATIRON,"43 EAST 25TH STREET, 32A",1350000,12/5/19
GREENWICH VILLAGE-CENTRAL,"61 WEST 9TH STREET, 7C",1730000,12/5/19
GREENWICH VILLAGE-CENTRAL,"28 EAST 10TH STREET, PHG",1768719,12/5/19
GREENWICH VILLAGE-WEST,"14 HORATIO STREET, 8A",640000,12/5/19
GREENWICH VILLAGE-WEST,"92 HORATIO STREET, 2CDE",1800000,12/5/19
GREENWICH VILLAGE-WEST,"175 WEST 12TH STREET, 9C",865000,12/5/19
GREENWICH VILLAGE-WEST,"222 WEST 14TH STREET, 8F",1350000,12/5/19
GREENWICH VILLAGE-WEST,"1 LEROY STREET, 2B",4300000,12/5/19
GREENWICH VILLAGE-WEST,"708 GREENWICH STREET, 6A",1850000,12/5/19
HARLEM-CENTRAL,102 WEST 131 STREET,2875000,12/5/19
HARLEM-CENTRAL,240 WEST 132ND STREET,2000,12/5/19
HARLEM-CENTRAL,"215 WEST 122 STREET, 3",1195000,12/5/19
HARLEM-EAST,"215 EAST 96TH STREET, CONDP",770000,12/5/19
HARLEM-UPPER,"421 WEST 148 STREET, 1",28082,12/5/19
HARLEM-UPPER,"421 W 148 STREET, BSM",28082,12/5/19
INWOOD,"571 ACADEMY STREET, 3C",465000,12/5/19
KIPS BAY,"415 EAST 37TH STREET, 22J",1070000,12/5/19
LOWER EAST SIDE,"573 GRAND STREET, D1706",995000,12/5/19
LOWER EAST SIDE,"500 GRAND STREET, A6C",790000,12/5/19
LOWER EAST SIDE,"250 SOUTH STREET, 75G",1615484,12/5/19
MANHATTAN VALLEY,"49 WEST 96TH STREET, 3E",680000,12/5/19
MIDTOWN EAST,"245 EAST 54TH STREET, 23J",421000,12/5/19
MIDTOWN EAST,"310 EAST 46TH STREET, 6R",905000,12/5/19
MIDTOWN EAST,"310 EAST 49TH STREET, 5-B",320000,12/5/19
MIDTOWN EAST,"440 EAST 56TH STREET, 7B",719000,12/5/19
MIDTOWN EAST,"425 EAST 58TH STREET, 36C",1995000,12/5/19
MIDTOWN WEST,"325 WEST 45TH STREET, 615",570000,12/5/19
MIDTOWN WEST,"310 WEST 56 STREET, 5J",435000,12/5/19
MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 19J",2061956,12/5/19
MIDTOWN WEST,"220 CENTRAL PARK SOUTH, PH 73",92737628,12/5/19
MURRAY HILL,116 EAST 37TH STREET,5180000,12/5/19
MURRAY HILL,"50 PARK AVENUE, 11G",880000,12/5/19
MURRAY HILL,"155 EAST 38TH STREET, 18A",763688,12/5/19
SOHO,"570 BROOME STREET, 4A",1950000,12/5/19
SOHO,"34 GREENE STREET, 3N",4400000,12/5/19
TRIBECA,"212 WARREN STREET, 9E",3030000,12/5/19
TRIBECA,"70 VESTRY STREET, 6A",8955350,12/5/19
UPPER EAST SIDE (59-79),159 EAST 78TH STREET,7225000,12/5/19
UPPER EAST SIDE (59-79),807 PARK AVENUE,24000000,12/5/19
UPPER EAST SIDE (59-79),"907 FIFTH AVENUE, 6CS22",6000000,12/5/19
UPPER EAST SIDE (59-79),"345 EAST 69TH STREET, 16E",652500,12/5/19
UPPER EAST SIDE (59-79),"340 EAST 72ND STREET, 9F",2250000,12/5/19
UPPER EAST SIDE (59-79),"400 EAST 77TH STREET, 2-A",750000,12/5/19
UPPER EAST SIDE (59-79),"157 EAST 72 STREET, 6A",675000,12/5/19
UPPER EAST SIDE (59-79),"255 EAST 74TH ST, 10C",2990000,12/5/19
UPPER EAST SIDE (59-79),"305 EAST 72ND STREET, 375",610000,12/5/19
UPPER EAST SIDE (79-96),"1000 PARK AVENUE, 7CD",6489250,12/5/19
UPPER EAST SIDE (79-96),"925 PARK AVENUE, 9/10C",5350000,12/5/19
UPPER EAST SIDE (79-96),"333 EAST 79TH STREET, 12T",420000,12/5/19
UPPER EAST SIDE (79-96),"345 EAST 80TH STREET, 8L",751468,12/5/19
UPPER EAST SIDE (79-96),"120 EAST 87TH STREET, ST-2",12000,12/5/19
UPPER WEST SIDE (59-79),61 WEST 69 STREET,3450000,12/5/19
UPPER WEST SIDE (59-79),"50 CENTRAL PARK WEST, 7B",7500000,12/5/19
UPPER WEST SIDE (59-79),"50 RIVERSIDE DR, 9-B",2900000,12/5/19
UPPER WEST SIDE (59-79),"160 WEST END AVENUE, R-17",50000,12/5/19
UPPER WEST SIDE (59-79),"165 WEST END AVENUE, 5P",415000,12/5/19
UPPER WEST SIDE (79-96),"15 WEST 81ST STREET, 1C",950000,12/5/19
UPPER WEST SIDE (79-96),"450 WEST END AVENUE, 9C",3250000,12/5/19
UPPER WEST SIDE (79-96),"320 WEST 89TH STREET, 4C",1075000,12/5/19
UPPER WEST SIDE (96-116),"535 WEST 110TH STREET, 4A",655000,12/5/19
UPPER WEST SIDE (96-116),"285 RIVERSIDE DRIVE, 3E",555000,12/5/19
WASHINGTON HEIGHTS LOWER,"834 RIVERSIDE DRIVE, 1F",330000,12/5/19
CHELSEA,"320 WEST 19TH STREET, 1BC",1225000,12/6/19
CHELSEA,"655 AVENUE OF THE AMER, 4E",3100000,12/6/19
CHELSEA,516 WEST 25TH STREET,72125000,12/6/19
FASHION,429 7 AVENUE,35000000,12/6/19
FASHION,"24 WEST 40TH STREET, 5",6529280,12/6/19
FINANCIAL,"75 WALL STREET, 22O",1650000,12/6/19
GREENWICH VILLAGE-CENTRAL,302 MOTT STREET,18000000,12/6/19
GREENWICH VILLAGE-CENTRAL,"20 EAST 9TH STREET, 24D",1400000,12/6/19
GREENWICH VILLAGE-CENTRAL,"16 EAST 12TH STREET, 4A",6200000,12/6/19
GREENWICH VILLAGE-CENTRAL,"16 EAST 12TH STREET, 3B",6200000,12/6/19
GREENWICH VILLAGE-CENTRAL,"16 EAST 12TH STREET, 4B",6200000,12/6/19
GREENWICH VILLAGE-CENTRAL,"16 EAST 12TH STREET, 3C",6200000,12/6/19
GREENWICH VILLAGE-WEST,"77 8TH AVENUE, 303",2100000,12/6/19
HARLEM-CENTRAL,"1947 ADAM CLAYTON POWELL JR BLVD, 9",999000,12/6/19
HARLEM-EAST,"2027 1 AVENUE, 6",800000,12/6/19
JAVITS CENTER,"553 WEST 30TH STREET, 25B",1949250,12/6/19
KIPS BAY,"345 EAST 37TH STREET, 208",2030101,12/6/19
LITTLE ITALY,"75 KENMARE STREET, 3C",1600000,12/6/19
MIDTOWN EAST,"220 EAST 54TH STREET, 8N",652500,12/6/19
MIDTOWN EAST,"2 BEEKMAN PLACE, 9F",775000,12/6/19
MIDTOWN EAST,"225 EAST 46TH STREET, 2F",517000,12/6/19
MIDTOWN WEST,"150 WEST 51 STREET, 19-25",600000,12/6/19
MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 59A",36051141,12/6/19
MURRAY HILL,"110 MADISON AVENUE, 4B",210000,12/6/19
SOHO,"561 BROADWAY, 4C",2900000,12/6/19
SOUTHBRIDGE,"115 NASSAU STREET, 49A",3350000,12/6/19
TRIBECA,"21 SOUTH END AVENUE, PH1A",1970000,12/6/19
UPPER EAST SIDE (59-79),"18 EAST 63RD STREET, 3",575000,12/6/19
UPPER EAST SIDE (59-79),"315 EAST 68TH STREET, 13CD",1325000,12/6/19
UPPER EAST SIDE (79-96),"1056 5TH AVENUE, 18CD",6255900,12/6/19
UPPER EAST SIDE (79-96),"340 EAST 93RD STREET, 14F",620000,12/6/19
UPPER EAST SIDE (79-96),"245 EAST 93RD STREET, 24A",1255000,12/6/19
UPPER EAST SIDE (79-96),"360 EAST 88TH STREET, 27D",1850000,12/6/19
UPPER WEST SIDE (59-79),"116 WEST 72ND STREET, 4B",212333,12/6/19
UPPER WEST SIDE (59-79),"5 RIVERSIDE DRIVE, 8C",1959400,12/6/19
UPPER WEST SIDE (59-79),"20 WEST 64TH STREET, 27R",1800000,12/6/19
UPPER WEST SIDE (59-79),"1991 BROADWAY, 14A",1220000,12/6/19
UPPER WEST SIDE (59-79),"200 RIVERSIDE BOULEVARD, 6A",2950000,12/6/19
UPPER WEST SIDE (59-79),"200 RIVERSIDE BOULEVARD, 6B",2950000,12/6/19
UPPER WEST SIDE (59-79),"350 W 71ST STREET, 5D",1950000,12/6/19
UPPER WEST SIDE (59-79),"180 WEST END AVENUE, 7L",1635000,12/6/19
UPPER WEST SIDE (79-96),"131 WEST 85TH STREET, 3B",514800,12/6/19
UPPER WEST SIDE (79-96),"320 WEST 90 STREET, 4F",1725000,12/6/19
UPPER WEST SIDE (79-96),"230 RIVERSIDE DRIVE, 12K",890000,12/6/19
WASHINGTON HEIGHTS LOWER,"720 WEST 173RD STREET, 22",549855,12/6/19
WASHINGTON HEIGHTS UPPER,"900 WEST 190TH STREET, 2S",290000,12/6/19
WASHINGTON HEIGHTS UPPER,"160 WADSWORTH AVENUE, 310",725000,12/6/19
ALPHABET CITY,"317 EAST 3RD STREET, B",690000,12/9/19
CHINATOWN,"101 LEONARD STREET, 6D",2287500,12/9/19
CIVIC CENTER,"91 LEONARD STREET, 14C",996052,12/9/19
CIVIC CENTER,"91 LEONARD STREET, 16E",4503200,12/9/19
CIVIC CENTER,"91 LEONARD STREET, SU49",4503200,12/9/19
FINANCIAL,"59 JOHN STREET, 11C",2540000,12/9/19
GREENWICH VILLAGE-CENTRAL,"24 FIFTH AVENUE, 1027",439000,12/9/19
GREENWICH VILLAGE-CENTRAL,"60 EAST 8TH STREET, 9M",1313000,12/9/19
GREENWICH VILLAGE-WEST,"125 BARROW STREET, 3B",955000,12/9/19
HARLEM-EAST,"129 EAST 102ND STREET, 4A",165000,12/9/19
HARLEM-WEST,"52 CONVENT AVENUE, 3A",1057563,12/9/19
KIPS BAY,"300 EAST 23RD STREET, 4A",1211002,12/9/19
MANHATTAN VALLEY,"372 CENTRAL PARK WEST, 20W",1367000,12/9/19
MIDTOWN CBD,"432 PARK AVENUE, 65A",23980000,12/9/19
MIDTOWN CBD,"100 EAST 53RD STREET, 9B",3500000,12/9/19
MIDTOWN CBD,"100 EAST 53RD STREET, 30A",3881600,12/9/19
MIDTOWN EAST,"245 EAST 54TH STREET, 6LM",1700000,12/9/19
MIDTOWN EAST,"25 TUDOR CITY PLACE, 517",300000,12/9/19
MIDTOWN EAST,"333 EAST 53RD STREET, 7A",650000,12/9/19
